cycle 20 Stir_pump_PWM 30%
Cycle Start_time_Day Start_time_Hour 
1 2023-02-08 17:20:00 50 30
2 2023-02-08 18:20:00 50 30
3 2023-02-08 19:20:00 50 30
4 2023-02-08 20:20:00 50 30
5 2023-02-08 21:20:00 50 30
6 2023-02-08 22:20:00 50 30
7 2023-02-08 23:20:00 50 30
8 2023-02-09 00:20:00 50 30
9 2023-02-09 01:20:00 50 30
10 2023-02-09 02:20:00 50 30
11 2023-02-09 03:20:00 50 30
12 2023-02-09 04:20:00 50 30
13 2023-02-09 05:20:00 50 30
14 2023-02-09 06:20:00 50 30
15 2023-02-09 07:20:00 50 30
16 2023-02-09 08:20:00 50 30
17 2023-02-09 09:20:00 50 30
18 2023-02-09 10:20:00 50 30
19 2023-02-09 11:20:00 50 30
20 2023-02-09 12:20:00 50 30

No_Count Cycle Cycle_Count Date Time Oxygen_1 Oxygen_2 Temp_1 Temp_2 Light THL_Temp Stir_On Fill_On
3537 10 299 2023-02-09 03:09:54 252.18 254.28 20.53 18.56 0.0 18.6 1 0
3538 F 1 2023-02-09 03:10:04 252.01 254.75 20.53 18.56 0.0 18.6 1 1
3539 F 2 2023-02-09 03:10:14 252.18 255.43 20.53 18.56 3.3 18.5 1 1
3540 F 3 2023-02-09 03:10:24 252.27 255.8 20.53 18.56 3.3 18.5 1 1
3541 F 4 2023-02-09 03:10:34 252.39 255.82 20.53 18.54 3.3 18.6 1 1
3542 F 5 2023-02-09 03:10:44 252.13 256.35 20.53 18.51 3.3 18.5 1 1
3543 F 6 2023-02-09 03:10:54 252.46 256.5 20.53 18.49 3.3 18.5 1 1
3544 F 7 2023-02-09 03:11:04 252.2 256.29 20.53 18.49 0.0 18.6 1 1
3545 F 8 2023-02-09 03:11:14 252.22 256.63 20.53 18.46 0.0 18.6 1 1
3546 F 9 2023-02-09 03:11:24 251.97 256.73 20.53 18.46 3.3 18.5 1 1
3547 F 10 2023-02-09 03:11:34 252.08 256.73 20.53 18.46 0.0 18.5 1 1
3548 F 11 2023-02-09 03:11:44 252.18 257.0 20.53 18.44 0.0 18.5 1 1
3549 F 12 2023-02-09 03:11:54 252.2 256.88 20.53 18.44 3.3 18.5 1 1
3550 F 13 2023-02-09 03:12:04 252.25 257.01 20.53 18.41 3.3 18.6 1 1
3551 F 14 2023-02-09 03:12:14 252.2 256.82 20.53 18.41 3.3 18.5 1 1
3552 F 15 2023-02-09 03:12:24 252.34 256.98 20.53 18.39 3.3 18.6 1 1
3553 F 16 2023-02-09 03:12:34 252.18 257.07 20.53 18.39 0.0 18.6 1 1
3554 F 17 2023-02-09 03:12:44 252.44 257.0 20.53 18.39 0.0 18.5 1 1
3555 F 18 2023-02-09 03:12:54 252.22 257.16 20.53 18.36 6.6 18.5 1 1
3556 F 19 2023-02-09 03:13:04 252.29 257.16 20.53 18.36 3.3 18.5 1 1
3557 F 20 2023-02-09 03:13:14 252.2 257.04 20.53 18.36 3.3 18.6 1 1
3558 F 21 2023-02-09 03:13:24 252.18 257.29 20.53 18.34 3.3 18.5 1 1
3559 F 22 2023-02-09 03:13:34 252.18 257.41 20.53 18.34 3.3 18.5 1 1
3560 F 23 2023-02-09 03:13:44 252.2 257.17 20.53 18.34 3.3 18.5 1 1
3561 F 24 2023-02-09 03:13:54 251.99 257.29 20.53 18.34 3.3 18.5 1 1
3562 F 25 2023-02-09 03:14:04 252.13 257.35 20.53 18.31 3.3 18.5 1 1
3563 F 26 2023-02-09 03:14:14 252.27 257.28 20.53 18.31 0.0 18.5 1 1
3564 F 27 2023-02-09 03:14:24 252.15 257.35 20.53 18.31 16.6 18.5 1 1
3565 F 28 2023-02-09 03:14:34 252.15 257.57 20.53 18.29 0.0 18.6 1 1
3566 F 29 2023-02-09 03:14:44 252.13 257.6 20.53 18.29 0.0 18.5 1 1
3567 F 30 2023-02-09 03:14:54 252.18 257.57 20.53 18.29 0.0 18.5 1 1
3568 F 31 2023-02-09 03:15:04 252.01 257.46 20.53 18.29 3.3 18.5 1 1
3569 F 32 2023-02-09 03:15:14 252.36 257.34 20.53 18.29 0.0 18.6 1 1
3570 F 33 2023-02-09 03:15:24 252.11 257.27 20.53 18.29 0.0 18.5 1 1
3571 F 34 2023-02-09 03:15:34 252.01 257.64 20.53 18.29 0.0 18.5 1 1
3572 F 35 2023-02-09 03:15:44 252.34 257.37 20.53 18.26 0.0 18.5 1 1
3573 F 36 2023-02-09 03:15:54 252.01 257.44 20.53 18.26 0.0 18.5 1 1
3574 F 37 2023-02-09 03:16:04 252.22 257.44 20.53 18.26 3.3 18.6 1 1
3575 F 38 2023-02-09 03:16:14 252.01 257.65 20.53 18.24 0.0 18.5 1 1
3576 F 39 2023-02-09 03:16:24 252.25 257.48 20.53 18.24 3.3 18.5 1 1
3577 F 40 2023-02-09 03:16:34 252.13 257.67 20.53 18.24 43.3 18.5 1 1
3578 F 41 2023-02-09 03:16:44 252.13 257.48 20.53 18.24 0.0 18.5 1 1
3579 F 42 2023-02-09 03:16:54 252.22 257.67 20.53 18.24 3.3 18.6 1 1
3580 F 43 2023-02-09 03:17:04 252.04 257.55 20.53 18.24 0.0 18.5 1 1
3581 F 44 2023-02-09 03:17:14 252.27 257.72 20.53 18.24 0.0 18.5 1 1
3582 F 45 2023-02-09 03:17:24 252.08 257.72 20.53 18.24 0.0 18.5 1 1
3583 F 46 2023-02-09 03:17:34 251.99 257.75 20.53 18.22 3.3 18.5 1 1
3584 F 47 2023-02-09 03:17:44 252.39 257.8 20.53 18.22 0.0 18.5 1 1
3585 F 48 2023-02-09 03:17:54 252.04 257.82 20.53 18.22 0.0 18.5 1 1
3586 F 49 2023-02-09 03:18:04 252.22 257.8 20.53 18.22 0.0 18.5 1 1
3587 F 50 2023-02-09 03:18:14 252.34 257.73 20.53 18.22 0.0 18.5 1 1
3588 F 51 2023-02-09 03:18:24 252.29 257.87 20.53 18.22 3.3 18.6 1 1
3589 F 52 2023-02-09 03:18:34 252.22 257.61 20.53 18.22 0.0 18.5 1 1
3590 F 53 2023-02-09 03:18:44 252.11 257.92 20.53 18.22 3.3 18.5 1 1
3591 F 54 2023-02-09 03:18:54 252.13 257.66 20.53 18.22 3.3 18.5 1 1
3592 F 55 2023-02-09 03:19:04 252.11 257.86 20.53 18.19 3.3 18.5 1 1
3593 F 56 2023-02-09 03:19:14 252.11 257.84 20.53 18.19 0.0 18.6 1 1
3594 F 57 2023-02-09 03:19:24 252.29 257.72 20.53 18.19 3.3 18.5 1 1
3595 F 58 2023-02-09 03:19:34 252.13 257.96 20.53 18.19 3.3 18.5 1 1
3596 F 59 2023-02-09 03:19:44 252.25 257.93 20.53 18.19 3.3 18.5 1 1
3597 F 60 2023-02-09 03:19:54 252.08 256.99 20.53 18.19 23.3 18.5 1 0
3598 F 61 2023-02-09 03:20:04 252.53 256.33 20.5 18.19 0.0 18.5 1 0
3599 11 1 2023-02-09 03:20:14 252.13 255.94 20.53 18.22 3.3 18.5 1 0
3600 11 2 2023-02-09 03:20:24 252.06 255.99 20.53 18.22 0.0 18.5 1 0
3601 11 3 2023-02-09 03:20:34 252.08 255.5 20.53 18.22 0.0 18.5 1 0
3602 11 4 2023-02-09 03:20:44 252.5 255.43 20.5 18.22 3.3 18.5 1 0
3603 11 5 2023-02-09 03:20:54 252.36 254.95 20.53 18.24 3.3 18.6 1 0
3604 11 6 2023-02-09 03:21:04 252.15 254.86 20.53 18.24 0.0 18.6 1 0
3605 11 7 2023-02-09 03:21:14 252.22 255.21 20.53 18.24 0.0 18.5 1 0
3606 11 8 2023-02-09 03:21:24 252.2 254.45 20.53 18.26 0.0 18.5 1 0
3607 11 9 2023-02-09 03:21:34 251.78 254.83 20.53 18.24 29.9 18.6 1 0
3608 11 10 2023-02-09 03:21:44 252.39 254.52 20.53 18.26 3.3 18.5 1 0
3609 11 11 2023-02-09 03:21:54 252.62 254.31 20.5 18.26 0.0 18.5 1 0
3610 11 12 2023-02-09 03:22:04 251.9 254.75 20.53 18.26 0.0 18.6 1 0
3611 11 13 2023-02-09 03:22:14 251.85 254.4 20.53 18.26 3.3 18.5 1 0
3612 11 14 2023-02-09 03:22:24 252.53 254.38 20.5 18.26 0.0 18.5 1 0
3613 11 15 2023-02-09 03:22:34 252.25 254.4 20.53 18.26 0.0 18.5 1 0
3614 11 16 2023-02-09 03:22:44 252.53 254.19 20.5 18.26 3.3 18.5 1 0
3615 11 17 2023-02-09 03:22:54 252.53 254.22 20.5 18.26 0.0 18.5 1 0
3616 11 18 2023-02-09 03:23:04 252.2 254.35 20.53 18.26 3.3 18.5 1 0
3617 11 19 2023-02-09 03:23:14 252.62 254.08 20.5 18.26 3.3 18.5 1 0
3618 11 20 2023-02-09 03:23:25 252.22 254.42 20.5 18.26 0.0 18.5 1 0
3619 11 21 2023-02-09 03:23:35 252.29 254.54 20.53 18.26 3.3 18.5 1 0
3620 11 22 2023-02-09 03:23:45 252.41 254.16 20.5 18.29 0.0 18.5 1 0
3621 11 23 2023-02-09 03:23:55 252.29 253.92 20.5 18.29 3.3 18.5 1 0
3622 11 24 2023-02-09 03:24:05 252.34 254.04 20.5 18.29 6.6 18.5 1 0
3623 11 25 2023-02-09 03:24:15 252.27 253.95 20.5 18.29 0.0 18.5 1 0
3624 11 26 2023-02-09 03:24:25 252.27 254.25 20.5 18.29 0.0 18.5 1 0
3625 11 27 2023-02-09 03:24:35 252.24 254.22 20.5 18.29 0.0 18.5 1 0
3626 11 28 2023-02-09 03:24:45 252.31 254.29 20.5 18.29 26.6 18.5 1 0
3627 11 29 2023-02-09 03:24:55 252.34 254.09 20.5 18.29 3.3 18.5 1 0
3628 11 30 2023-02-09 03:25:05 252.43 254.43 20.5 18.29 0.0 18.5 1 0
3629 11 31 2023-02-09 03:25:15 252.36 254.18 20.5 18.29 36.6 18.5 1 0
3630 11 32 2023-02-09 03:25:25 252.31 254.13 20.5 18.29 3.3 18.5 1 0
3631 11 33 2023-02-09 03:25:35 252.29 254.48 20.5 18.29 3.3 18.5 1 0
3632 11 34 2023-02-09 03:25:45 252.43 254.29 20.5 18.29 0.0 18.5 1 0
3633 11 35 2023-02-09 03:25:55 252.15 254.1 20.5 18.31 10.0 18.5 1 0
3634 11 36 2023-02-09 03:26:05 252.48 254.43 20.5 18.29 0.0 18.4 1 0
3635 11 37 2023-02-09 03:26:15 252.41 254.1 20.5 18.31 0.0 18.5 1 0
3636 11 38 2023-02-09 03:26:25 252.34 254.25 20.5 18.29 3.3 18.5 1 0
3637 11 39 2023-02-09 03:26:35 252.45 254.03 20.5 18.31 0.0 18.5 1 0
3638 11 40 2023-02-09 03:26:45 252.34 254.16 20.5 18.31 0.0 18.5 1 0
3639 11 41 2023-02-09 03:26:55 252.48 254.1 20.5 18.31 0.0 18.5 1 0
3640 11 42 2023-02-09 03:27:05 252.41 254.05 20.5 18.31 3.3 18.5 1 0
3641 11 43 2023-02-09 03:27:15 252.31 254.05 20.5 18.31 3.3 18.5 1 0
3642 11 44 2023-02-09 03:27:25 252.41 254.19 20.5 18.31 0.0 18.5 1 0
3643 11 45 2023-02-09 03:27:35 252.45 254.03 20.5 18.31 3.3 18.5 1 0
3644 11 46 2023-02-09 03:27:45 252.41 254.16 20.5 18.31 3.3 18.5 1 0
3645 11 47 2023-02-09 03:27:55 252.43 253.91 20.5 18.31 0.0 18.5 1 0
3646 11 48 2023-02-09 03:28:05 252.29 253.98 20.5 18.31 0.0 18.5 1 0
3647 11 49 2023-02-09 03:28:15 252.1 253.97 20.5 18.34 0.0 18.5 1 0
3648 11 50 2023-02-09 03:28:25 252.43 254.31 20.5 18.34 3.3 18.5 1 0
3649 11 51 2023-02-09 03:28:35 252.38 253.85 20.5 18.34 0.0 18.5 1 0
3650 11 52 2023-02-09 03:28:45 252.27 254.22 20.5 18.34 3.3 18.5 1 0
3651 11 53 2023-02-09 03:28:55 251.94 254.22 20.5 18.34 0.0 18.5 1 0
3652 11 54 2023-02-09 03:29:05 252.57 253.92 20.5 18.34 0.0 18.5 1 0
3653 11 55 2023-02-09 03:29:15 252.24 254.22 20.5 18.34 3.3 18.5 1 0
3654 11 56 2023-02-09 03:29:25 252.24 254.06 20.5 18.34 0.0 18.5 1 0
3655 11 57 2023-02-09 03:29:35 252.55 254.17 20.48 18.34 3.3 18.5 1 0
3656 11 58 2023-02-09 03:29:45 252.41 253.9 20.5 18.34 3.3 18.5 1 0
3657 11 59 2023-02-09 03:29:55 252.55 254.06 20.5 18.34 3.3 18.5 1 0
3658 11 60 2023-02-09 03:30:05 252.27 254.08 20.5 18.34 3.3 18.5 1 0
3659 11 61 2023-02-09 03:30:15 252.38 254.22 20.5 18.34 13.3 18.5 1 0
3660 11 62 2023-02-09 03:30:25 252.64 254.31 20.5 18.34 0.0 18.5 1 0
3661 11 63 2023-02-09 03:30:35 252.24 253.81 20.5 18.36 3.3 18.5 1 0
3662 11 64 2023-02-09 03:30:45 252.36 253.91 20.5 18.36 3.3 18.5 1 0
3663 11 65 2023-02-09 03:30:55 252.24 254.21 20.48 18.36 3.3 18.5 1 0
3664 11 66 2023-02-09 03:31:05 252.71 254.28 20.48 18.36 0.0 18.5 1 0
3665 11 67 2023-02-09 03:31:15 252.43 254.09 20.5 18.36 0.0 18.5 1 0
3666 11 68 2023-02-09 03:31:25 252.22 254.28 20.5 18.36 3.3 18.5 1 0
3667 11 69 2023-02-09 03:31:35 252.4 254.09 20.48 18.36 6.6 18.5 1 0
3668 11 70 2023-02-09 03:31:45 252.27 254.11 20.5 18.36 3.3 18.5 1 0
3669 11 71 2023-02-09 03:31:55 252.36 254.07 20.5 18.36 6.6 18.5 1 0
3670 11 72 2023-02-09 03:32:05 252.2 254.11 20.5 18.36 0.0 18.5 1 0
3671 11 73 2023-02-09 03:32:15 252.66 253.91 20.48 18.39 0.0 18.5 1 0
3672 11 74 2023-02-09 03:32:25 252.27 254.35 20.5 18.36 3.3 18.5 1 0
3673 11 75 2023-02-09 03:32:35 252.41 254.3 20.5 18.36 0.0 18.5 1 0
3674 11 76 2023-02-09 03:32:45 252.26 254.28 20.48 18.36 0.0 18.5 1 0
3675 11 77 2023-02-09 03:32:55 252.08 254.39 20.5 18.36 3.3 18.5 1 0
3676 11 78 2023-02-09 03:33:05 252.17 254.1 20.5 18.39 3.3 18.5 1 0
3677 11 79 2023-02-09 03:33:15 252.4 254.26 20.48 18.39 0.0 18.5 1 0
3678 11 80 2023-02-09 03:33:25 252.47 254.32 20.48 18.36 3.3 18.5 1 0
3679 11 81 2023-02-09 03:33:35 252.47 254.24 20.48 18.39 3.3 18.5 1 0
3680 11 82 2023-02-09 03:33:45 252.64 254.67 20.48 18.36 3.3 18.5 1 0
3681 11 83 2023-02-09 03:33:55 252.62 254.4 20.48 18.39 0.0 18.5 1 0
3682 11 84 2023-02-09 03:34:05 252.62 254.15 20.48 18.39 0.0 18.5 1 0
3683 11 85 2023-02-09 03:34:15 252.55 254.22 20.48 18.39 0.0 18.5 1 0
3684 11 86 2023-02-09 03:34:25 252.52 254.37 20.48 18.36 0.0 18.5 1 0
3685 11 87 2023-02-09 03:34:35 252.43 254.4 20.48 18.39 3.3 18.5 1 0
3686 11 88 2023-02-09 03:34:45 252.64 254.19 20.48 18.39 3.3 18.5 1 0
3687 11 89 2023-02-09 03:34:55 252.73 254.17 20.48 18.39 3.3 18.5 1 0
3688 11 90 2023-02-09 03:35:05 252.69 254.5 20.48 18.39 29.9 18.5 1 0
3689 11 91 2023-02-09 03:35:15 252.43 254.57 20.48 18.39 0.0 18.5 1 0
3690 11 92 2023-02-09 03:35:25 252.5 254.17 20.48 18.39 3.3 18.5 1 0
3691 11 93 2023-02-09 03:35:35 252.52 254.45 20.48 18.39 3.3 18.5 1 0
3692 11 94 2023-02-09 03:35:45 252.76 254.33 20.48 18.39 3.3 18.5 1 0
3693 11 95 2023-02-09 03:35:55 252.19 254.36 20.48 18.39 3.3 18.5 1 0
3694 11 96 2023-02-09 03:36:05 252.73 254.36 20.48 18.39 3.3 18.4 1 0
3695 11 97 2023-02-09 03:36:15 252.59 254.5 20.48 18.39 0.0 18.5 1 0
3696 11 98 2023-02-09 03:36:25 252.69 254.43 20.48 18.39 0.0 18.5 1 0
3697 11 99 2023-02-09 03:36:35 252.57 254.57 20.48 18.39 0.0 18.5 1 0
3698 11 100 2023-02-09 03:36:45 252.62 254.38 20.48 18.39 3.3 18.5 1 0
3699 11 101 2023-02-09 03:36:55 252.57 254.66 20.48 18.39 0.0 18.5 1 0
3700 11 102 2023-02-09 03:37:05 252.4 254.18 20.48 18.41 0.0 18.5 1 0
3701 11 103 2023-02-09 03:37:15 252.76 254.09 20.48 18.41 3.3 18.5 1 0
3702 11 104 2023-02-09 03:37:25 252.62 254.23 20.48 18.41 0.0 18.5 1 0
3703 11 105 2023-02-09 03:37:35 252.5 254.2 20.48 18.41 3.3 18.5 1 0
3704 11 106 2023-02-09 03:37:45 252.8 254.38 20.48 18.39 3.3 18.4 1 0
3705 11 107 2023-02-09 03:37:55 252.66 254.51 20.48 18.41 3.3 18.5 1 0
3706 11 108 2023-02-09 03:38:05 252.64 254.55 20.48 18.41 0.0 18.5 1 0
3707 11 109 2023-02-09 03:38:15 252.47 254.37 20.48 18.41 3.3 18.4 1 0
3708 11 110 2023-02-09 03:38:25 252.55 254.44 20.48 18.41 0.0 18.5 1 0
3709 11 111 2023-02-09 03:38:35 252.66 254.55 20.48 18.41 3.3 18.5 1 0
3710 11 112 2023-02-09 03:38:45 252.5 254.58 20.48 18.41 0.0 18.4 1 0
3711 11 113 2023-02-09 03:38:55 252.38 254.6 20.48 18.41 0.0 18.5 1 0
3712 11 114 2023-02-09 03:39:05 252.38 254.53 20.48 18.41 0.0 18.5 1 0
3713 11 115 2023-02-09 03:39:15 252.5 254.32 20.48 18.41 3.3 18.5 1 0
3714 11 116 2023-02-09 03:39:25 252.64 254.41 20.48 18.41 0.0 18.5 1 0
3715 11 117 2023-02-09 03:39:35 252.71 254.48 20.48 18.41 3.3 18.5 1 0
3716 11 118 2023-02-09 03:39:45 252.78 254.39 20.48 18.41 0.0 18.5 1 0
3717 11 119 2023-02-09 03:39:55 252.47 254.44 20.48 18.41 13.3 18.5 1 0
3718 11 120 2023-02-09 03:40:05 252.9 254.53 20.48 18.41 3.3 18.5 1 0
3719 11 121 2023-02-09 03:40:15 252.68 254.32 20.45 18.41 3.3 18.5 1 0
3720 11 122 2023-02-09 03:40:25 252.5 254.81 20.48 18.41 43.3 18.5 1 0
3721 11 123 2023-02-09 03:40:35 252.59 254.31 20.48 18.44 0.0 18.5 1 0
3722 11 124 2023-02-09 03:40:45 252.45 254.53 20.48 18.41 3.3 18.5 1 0
3723 11 125 2023-02-09 03:40:55 252.66 254.41 20.48 18.41 3.3 18.5 1 0
3724 11 126 2023-02-09 03:41:05 252.66 254.41 20.45 18.41 3.3 18.5 1 0
3725 11 127 2023-02-09 03:41:15 252.38 254.41 20.48 18.41 3.3 18.5 1 0
3726 11 128 2023-02-09 03:41:25 252.64 254.44 20.45 18.41 0.0 18.5 1 0
3727 11 129 2023-02-09 03:41:35 252.45 254.65 20.48 18.41 3.3 18.5 1 0
3728 11 130 2023-02-09 03:41:45 252.38 254.6 20.48 18.41 3.3 18.5 1 0
3729 11 131 2023-02-09 03:41:55 252.99 254.44 20.45 18.41 0.0 18.5 1 0
3730 11 132 2023-02-09 03:42:05 252.43 254.58 20.48 18.41 3.3 18.5 1 0
3731 11 133 2023-02-09 03:42:15 252.68 254.51 20.45 18.41 0.0 18.5 1 0
3732 11 134 2023-02-09 03:42:25 252.78 254.74 20.45 18.41 3.3 18.5 1 0
3733 11 135 2023-02-09 03:42:35 252.99 254.19 20.45 18.44 0.0 18.4 1 0
3734 11 136 2023-02-09 03:42:45 252.59 254.24 20.48 18.44 3.3 18.5 1 0
3735 11 137 2023-02-09 03:42:55 252.59 254.45 20.48 18.44 0.0 18.5 1 0
3736 11 138 2023-02-09 03:43:05 252.78 254.17 20.45 18.44 0.0 18.5 1 0
3737 11 139 2023-02-09 03:43:15 252.75 254.42 20.45 18.44 3.3 18.5 1 0
3738 11 140 2023-02-09 03:43:25 252.66 254.21 20.45 18.44 10.0 18.5 1 0
3739 11 141 2023-02-09 03:43:35 252.8 254.28 20.45 18.44 0.0 18.4 1 0
3740 11 142 2023-02-09 03:43:45 252.5 254.53 20.48 18.41 3.3 18.5 1 0
3741 11 143 2023-02-09 03:43:55 252.45 254.24 20.48 18.44 3.3 18.5 1 0
3742 11 144 2023-02-09 03:44:05 252.45 254.52 20.48 18.44 0.0 18.5 1 0
3743 11 145 2023-02-09 03:44:15 252.73 254.52 20.48 18.44 0.0 18.5 1 0
3744 11 146 2023-02-09 03:44:25 252.55 254.42 20.48 18.44 0.0 18.5 1 0
3745 11 147 2023-02-09 03:44:35 252.59 254.47 20.45 18.44 0.0 18.5 1 0
3746 11 148 2023-02-09 03:44:45 252.94 254.33 20.45 18.44 0.0 18.5 1 0
3747 11 149 2023-02-09 03:44:55 252.8 254.19 20.45 18.44 3.3 18.5 1 0
3748 11 150 2023-02-09 03:45:05 252.82 254.21 20.45 18.44 6.6 18.5 1 0
3749 11 151 2023-02-09 03:45:15 252.85 254.26 20.45 18.44 3.3 18.5 1 0
3750 11 152 2023-02-09 03:45:26 252.8 254.24 20.45 18.44 3.3 18.5 1 0
3751 11 153 2023-02-09 03:45:36 252.68 254.28 20.45 18.44 0.0 18.4 1 0
3752 11 154 2023-02-09 03:45:46 252.75 254.33 20.45 18.44 0.0 18.5 1 0
3753 11 155 2023-02-09 03:45:56 252.85 254.38 20.45 18.44 0.0 18.4 1 0
3754 11 156 2023-02-09 03:46:06 252.59 254.28 20.48 18.44 0.0 18.5 1 0
3755 11 157 2023-02-09 03:46:16 252.71 254.33 20.45 18.44 3.3 18.5 1 0
3756 11 158 2023-02-09 03:46:26 252.59 254.52 20.45 18.44 3.3 18.4 1 0
3757 11 159 2023-02-09 03:46:36 252.42 254.59 20.45 18.44 0.0 18.5 1 0
3758 11 160 2023-02-09 03:46:46 252.96 254.21 20.45 18.44 3.3 18.5 1 0
3759 11 161 2023-02-09 03:46:56 252.89 254.4 20.45 18.44 0.0 18.5 1 0
3760 11 162 2023-02-09 03:47:06 252.54 254.31 20.45 18.44 3.3 18.5 1 0
3761 11 163 2023-02-09 03:47:16 252.73 254.55 20.45 18.46 3.3 18.5 1 0
3762 11 164 2023-02-09 03:47:26 252.89 254.49 20.45 18.44 3.3 18.5 1 0
3763 11 165 2023-02-09 03:47:36 252.43 254.22 20.48 18.46 0.0 18.5 1 0
3764 11 166 2023-02-09 03:47:46 252.75 254.38 20.45 18.44 0.0 18.5 1 0
3765 11 167 2023-02-09 03:47:56 252.99 254.79 20.45 18.44 0.0 18.5 1 0
3766 11 168 2023-02-09 03:48:06 252.73 254.43 20.45 18.46 3.3 18.5 1 0
3767 11 169 2023-02-09 03:48:16 252.66 254.47 20.45 18.44 3.3 18.5 1 0
3768 11 170 2023-02-09 03:48:26 252.56 254.48 20.45 18.46 3.3 18.5 1 0
3769 11 171 2023-02-09 03:48:36 252.75 254.34 20.45 18.46 3.3 18.5 1 0
3770 11 172 2023-02-09 03:48:46 252.59 254.15 20.45 18.46 3.3 18.5 1 0
3771 11 173 2023-02-09 03:48:56 252.66 254.34 20.45 18.46 0.0 18.5 1 0
3772 11 174 2023-02-09 03:49:06 252.96 254.41 20.45 18.46 3.3 18.4 1 0
3773 11 175 2023-02-09 03:49:16 252.8 254.18 20.45 18.46 3.3 18.5 1 0
3774 11 176 2023-02-09 03:49:26 252.87 254.66 20.45 18.46 3.3 18.5 1 0
3775 11 177 2023-02-09 03:49:36 252.82 254.39 20.45 18.46 0.0 18.5 1 0
3776 11 178 2023-02-09 03:49:46 252.82 254.52 20.45 18.46 3.3 18.4 1 0
3777 11 179 2023-02-09 03:49:56 252.68 254.39 20.45 18.46 3.3 18.5 1 0
3778 11 180 2023-02-09 03:50:06 252.71 254.43 20.45 18.46 3.3 18.5 1 0
3779 11 181 2023-02-09 03:50:16 252.66 254.57 20.45 18.46 0.0 18.4 1 0
3780 11 182 2023-02-09 03:50:26 252.94 254.36 20.45 18.46 0.0 18.4 1 0
3781 11 183 2023-02-09 03:50:36 252.75 254.43 20.45 18.46 3.3 18.5 1 0
3782 11 184 2023-02-09 03:50:46 252.8 254.32 20.45 18.46 3.3 18.5 1 0
3783 11 185 2023-02-09 03:50:56 252.89 254.27 20.45 18.46 20.0 18.5 1 0
3784 11 186 2023-02-09 03:51:06 252.61 254.12 20.45 18.49 3.3 18.5 1 0
3785 11 187 2023-02-09 03:51:16 252.64 254.08 20.45 18.46 3.3 18.4 1 0
3786 11 188 2023-02-09 03:51:26 252.75 253.88 20.45 18.49 0.0 18.4 1 0
3787 11 189 2023-02-09 03:51:36 252.68 254.34 20.45 18.46 3.3 18.5 1 0
3788 11 190 2023-02-09 03:51:46 252.66 254.05 20.45 18.49 3.3 18.4 1 0
3789 11 191 2023-02-09 03:51:56 252.64 253.99 20.45 18.46 0.0 18.5 1 0
3790 11 192 2023-02-09 03:52:06 252.66 254.15 20.45 18.46 3.3 18.5 1 0
3791 11 193 2023-02-09 03:52:16 252.85 254.36 20.45 18.46 3.3 18.4 1 0
3792 11 194 2023-02-09 03:52:26 252.61 254.2 20.45 18.46 6.6 18.5 1 0
3793 11 195 2023-02-09 03:52:36 252.68 254.48 20.45 18.46 3.3 18.5 1 0
3794 11 196 2023-02-09 03:52:46 252.66 254.14 20.45 18.49 3.3 18.5 1 0
3795 11 197 2023-02-09 03:52:56 252.82 254.2 20.45 18.46 0.0 18.5 1 0
3796 11 198 2023-02-09 03:53:06 252.64 254.52 20.45 18.46 3.3 18.5 1 0
3797 11 199 2023-02-09 03:53:16 252.85 254.25 20.45 18.46 3.3 18.4 1 0
3798 11 200 2023-02-09 03:53:26 252.85 254.39 20.45 18.46 3.3 18.4 1 0
3799 11 201 2023-02-09 03:53:36 252.42 254.11 20.45 18.46 29.9 18.5 1 0
3800 11 202 2023-02-09 03:53:46 252.8 254.21 20.45 18.49 3.3 18.5 1 0
3801 11 203 2023-02-09 03:53:56 252.85 254.45 20.45 18.46 3.3 18.4 1 0
3802 11 204 2023-02-09 03:54:06 252.94 254.39 20.45 18.49 3.3 18.5 1 0
3803 11 205 2023-02-09 03:54:16 252.59 254.41 20.45 18.46 3.3 18.5 1 0
3804 11 206 2023-02-09 03:54:26 252.85 254.14 20.45 18.49 3.3 18.5 1 0
3805 11 207 2023-02-09 03:54:36 252.82 254.45 20.45 18.46 0.0 18.4 1 0
3806 11 208 2023-02-09 03:54:46 252.89 254.39 20.45 18.49 0.0 18.5 1 0
3807 11 209 2023-02-09 03:54:56 252.59 254.55 20.45 18.46 3.3 18.4 1 0
3808 11 210 2023-02-09 03:55:06 252.56 254.02 20.45 18.49 0.0 18.4 1 0
3809 11 211 2023-02-09 03:55:16 252.64 254.55 20.45 18.46 3.3 18.4 1 0
3810 11 212 2023-02-09 03:55:26 252.52 254.16 20.45 18.49 0.0 18.5 1 0
3811 11 213 2023-02-09 03:55:36 252.64 254.48 20.45 18.46 0.0 18.5 1 0
3812 11 214 2023-02-09 03:55:46 252.73 254.0 20.45 18.49 3.3 18.5 1 0
3813 11 215 2023-02-09 03:55:56 252.89 254.36 20.45 18.46 0.0 18.4 1 0
3814 11 216 2023-02-09 03:56:06 252.64 254.12 20.45 18.49 3.3 18.5 1 0
3815 11 217 2023-02-09 03:56:16 252.94 254.5 20.45 18.46 3.3 18.4 1 0
3816 11 218 2023-02-09 03:56:26 253.01 254.23 20.45 18.49 0.0 18.5 1 0
3817 11 219 2023-02-09 03:56:36 252.8 254.41 20.45 18.46 3.3 18.4 1 0
